scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,5,LSA9_WE_id5,North-West,,,,,,11,37.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,5,LSA9_WE_id5,North-West,,,,,,11,27.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,5,LSA9_WE_id5,North-West,,,,,,9,26.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,6,LSA9_WE_id6,North-West,,,,,,12,22.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,6,LSA9_WE_id6,North-West,,,,,,26,36.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,6,LSA9_WE_id6,North-West,,,,,,13,9.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,6,LSA9_WE_id6,North-West,,,,,,47,24.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,7,LSA9_WE_id7,North-West,,,,,,51,21.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,7,LSA9_WE_id7,North-West,,,,,,26,13.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,7,LSA9_WE_id7,North-West,,,,,,20,14.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,7,LSA9_WE_id7,North-West,,,,,,32,10.0,0.0
