timestamp,west_left_upstream,west_straight_right_upstream,west_total_upstream,west_left_stopline,west_straight_right_stopline,west_total_stopline_check,south_straight_failed,south_straight_alt_failed,south_total_failed_check,east_left_upstream,east_straight_upstream,east_straight_right_upstream,east_right_inferred_upstream,east_total_upstream,east_right_stopline,east_straight1_stopline,east_straight2_stopline,east_left_stopline_failed,east_straight_total_stopline_check,east_total_stopline_check,north_left_upstream,north_left_stopline,north_straight_stopline,north_right_stopline,north_straight_right_failed,north_total_mixed,north_total_stopline_check
2025-09-10 22:30:00+00:00,7,8,15,1,8,9,0,0,0,0,8,10,2,10,2,4,4,0,8,10,4,3,0,3,0,7,6
2025-09-10 22:45:00+00:00,4,4,8,1,4,5,0,0,0,0,6,8,2,8,3,2,4,0,6,9,0,0,0,0,0,0,0
2025-09-10 23:00:00+00:00,6,7,13,1,6,7,0,0,0,0,5,6,1,6,2,1,3,0,4,6,3,1,0,2,0,5,3
2025-09-10 23:15:00+00:00,11,11,22,2,8,10,0,0,0,0,5,8,3,8,2,4,4,0,8,10,5,5,0,1,0,6,6
2025-09-10 23:30:00+00:00,7,6,13,0,7,7,0,0,0,3,6,10,4,13,3,6,2,0,8,11,1,1,0,0,0,1,1
2025-09-10 23:45:00+00:00,5,6,11,1,5,6,0,0,0,0,3,2,0,2,1,0,2,0,2,3,3,3,0,1,0,4,4
2025-09-11 00:00:00+00:00,9,8,17,0,7,7,0,0,0,0,6,7,1,7,4,2,2,0,4,8,4,0,1,3,0,8,4
2025-09-11 00:15:00+00:00,5,4,9,1,4,5,0,0,0,1,2,4,2,5,1,3,2,0,5,6,3,3,1,1,0,5,5
2025-09-11 00:30:00+00:00,7,7,14,1,7,8,0,0,0,0,2,3,1,3,1,1,1,0,2,3,1,1,0,0,0,1,1
2025-09-11 00:45:00+00:00,1,2,3,1,1,2,0,0,0,0,2,3,1,3,2,1,0,0,1,3,4,2,0,2,0,6,4
2025-09-11 01:00:00+00:00,6,6,12,1,5,6,0,0,0,0,1,1,0,1,1,1,0,0,1,2,4,3,0,2,0,6,5
2025-09-11 01:15:00+00:00,6,7,13,1,5,6,0,0,0,0,2,3,1,3,1,1,1,0,2,3,0,0,0,0,0,0,0
2025-09-11 01:30:00+00:00,5,5,10,1,4,5,0,0,0,2,4,4,0,6,1,1,2,0,3,4,0,0,0,1,0,1,1
2025-09-11 01:45:00+00:00,6,8,14,2,8,10,0,0,0,0,3,3,0,3,2,1,1,0,2,4,2,2,0,1,0,3,3
2025-09-11 02:00:00+00:00,6,6,12,1,4,5,0,0,0,2,2,1,0,3,0,0,1,0,1,1,5,5,0,1,0,6,6
2025-09-11 02:15:00+00:00,15,17,32,6,12,18,0,0,0,3,10,8,0,11,3,3,3,0,6,9,4,2,0,1,0,5,3
2025-09-11 02:30:00+00:00,18,22,40,4,19,23,0,0,0,3,4,1,0,4,1,0,0,0,0,1,11,7,0,6,0,17,13
2025-09-11 02:45:00+00:00,21,29,50,7,24,31,0,0,0,2,3,7,4,9,4,2,1,0,3,7,6,7,1,1,0,8,9
2025-09-11 03:00:00+00:00,27,37,64,8,30,38,0,0,0,1,6,5,0,6,2,3,3,0,6,8,10,5,0,6,0,16,11
2025-09-11 03:15:00+00:00,53,63,116,15,55,70,0,0,0,3,7,15,8,18,7,5,6,0,11,18,16,11,1,8,0,25,20
2025-09-11 03:30:00+00:00,61,82,143,18,69,87,0,0,0,11,18,16,0,27,7,7,9,0,16,23,25,23,3,5,0,33,31
2025-09-11 03:45:00+00:00,82,100,182,21,91,112,0,0,0,10,32,38,6,48,16,17,12,0,29,45,32,29,3,6,0,41,38
2025-09-11 04:00:00+00:00,61,79,140,23,61,84,0,0,0,13,35,37,2,50,19,14,10,0,24,43,15,11,1,9,0,25,21
2025-09-11 04:15:00+00:00,86,120,206,32,107,139,0,0,0,8,25,40,15,48,15,14,15,0,29,44,30,21,5,15,0,50,41
2025-09-11 04:30:00+00:00,91,140,231,30,140,170,0,0,0,9,33,46,13,55,18,25,21,0,46,64,33,30,5,14,0,52,49
2025-09-11 04:45:00+00:00,86,155,241,44,156,200,0,0,0,20,52,61,9,81,32,24,24,0,48,80,37,27,8,19,0,64,54
2025-09-11 05:00:00+00:00,80,154,234,56,164,220,0,0,0,33,83,93,10,126,30,44,67,0,111,141,54,41,22,30,0,106,93
2025-09-11 05:15:00+00:00,97,148,245,49,156,205,0,0,0,47,86,95,9,142,40,49,64,0,113,153,56,45,19,32,0,107,96
2025-09-11 05:30:00+00:00,120,157,277,42,165,207,0,0,0,63,125,145,20,208,67,70,92,0,162,229,79,59,22,47,0,148,128
2025-09-11 05:45:00+00:00,125,165,290,32,177,209,0,0,0,58,143,157,14,215,68,79,107,0,186,254,92,88,16,36,0,144,140
2025-09-11 06:00:00+00:00,121,147,268,45,169,214,0,0,0,53,109,123,14,176,52,57,83,0,140,192,98,94,25,43,0,166,162
2025-09-11 06:15:00+00:00,112,154,266,39,159,198,0,0,0,45,95,126,31,171,63,42,68,0,110,173,83,82,30,36,0,149,148
2025-09-11 06:30:00+00:00,101,154,255,47,161,208,0,0,0,44,103,140,37,184,61,45,75,0,120,181,88,78,21,33,0,142,132
2025-09-11 06:45:00+00:00,112,146,258,53,157,210,0,0,0,38,103,131,28,169,71,40,63,0,103,174,78,77,19,42,0,139,138
2025-09-11 07:00:00+00:00,84,154,238,59,160,219,0,0,0,37,108,126,18,163,49,48,86,0,134,183,67,58,24,32,0,123,114
2025-09-11 07:15:00+00:00,96,145,241,44,143,187,0,0,0,37,106,135,29,172,71,46,74,0,120,191,83,74,15,30,0,128,119
2025-09-11 07:30:00+00:00,93,150,243,59,191,250,0,0,0,46,112,131,19,177,73,42,84,0,126,199,75,61,12,46,0,133,119
2025-09-11 07:45:00+00:00,109,159,268,51,156,207,0,0,0,37,101,119,18,156,53,40,70,0,110,163,83,84,12,47,0,142,143
2025-09-11 08:00:00+00:00,100,151,251,63,155,218,0,0,0,46,105,140,35,186,83,50,79,0,129,212,84,69,18,42,0,144,129
2025-09-11 08:15:00+00:00,108,150,258,57,154,211,0,0,0,40,101,148,47,188,93,43,65,0,108,201,92,84,23,41,0,156,148
2025-09-11 08:30:00+00:00,116,146,262,52,148,200,0,0,0,38,98,138,40,176,75,49,89,0,138,213,88,83,15,38,0,141,136
2025-09-11 08:45:00+00:00,99,150,249,130,156,286,0,0,0,45,118,141,23,186,70,51,87,0,138,208,88,89,6,47,0,141,142
2025-09-11 09:00:00+00:00,114,157,271,65,162,227,0,0,0,42,112,148,36,190,101,43,74,0,117,218,86,71,15,48,0,149,134
2025-09-11 09:15:00+00:00,117,159,276,33,160,193,0,0,0,32,113,168,55,200,87,56,88,0,144,231,81,80,18,48,0,147,146
2025-09-11 09:30:00+00:00,109,152,261,60,166,226,0,0,0,43,135,147,12,190,63,52,101,0,153,216,86,79,18,52,0,156,149
2025-09-11 09:45:00+00:00,80,135,215,46,154,200,0,0,0,42,125,151,26,193,89,63,90,0,153,242,80,69,14,32,0,126,115
2025-09-11 10:00:00+00:00,108,156,264,54,160,214,0,0,0,37,125,163,38,200,104,55,105,0,160,264,82,75,21,57,0,160,153
2025-09-11 10:15:00+00:00,103,154,257,48,156,204,0,0,0,42,126,141,15,183,57,54,85,0,139,196,80,73,19,47,0,146,139
2025-09-11 10:30:00+00:00,89,146,235,54,147,201,0,0,0,46,106,147,41,193,91,50,85,0,135,226,76,72,18,36,0,130,126
2025-09-11 10:45:00+00:00,125,158,283,43,156,199,0,0,0,42,105,135,30,177,65,45,72,0,117,182,71,60,10,43,0,124,113
2025-09-11 11:00:00+00:00,103,156,259,64,158,222,0,0,0,40,140,165,25,205,81,58,105,0,163,244,74,63,28,54,0,156,145
2025-09-11 11:15:00+00:00,106,154,260,56,159,215,0,0,0,39,127,159,32,198,76,63,102,0,165,241,83,81,18,58,0,159,157
2025-09-11 11:30:00+00:00,115,149,264,52,162,214,0,0,0,41,115,151,36,192,76,51,94,0,145,221,92,94,20,45,0,157,159
2025-09-11 11:45:00+00:00,82,149,231,65,154,219,0,0,0,63,134,156,22,219,74,59,103,0,162,236,84,84,21,39,0,144,144
2025-09-11 12:00:00+00:00,85,147,232,59,151,210,0,0,0,77,131,165,34,242,78,68,100,0,168,246,89,79,23,52,0,164,154
2025-09-11 12:15:00+00:00,104,137,241,63,158,221,0,0,0,43,121,163,42,206,96,55,97,0,152,248,77,69,23,53,0,153,145
2025-09-11 12:30:00+00:00,101,147,248,61,152,213,0,0,0,41,118,159,41,200,91,64,93,0,157,248,82,75,21,54,0,157,150
2025-09-11 12:45:00+00:00,108,153,261,75,158,233,0,0,0,58,131,153,22,211,68,59,95,0,154,222,84,79,30,42,0,156,151
2025-09-11 13:00:00+00:00,82,152,234,76,158,234,0,0,0,53,126,154,28,207,104,60,99,0,159,263,80,81,21,64,0,165,166
2025-09-11 13:15:00+00:00,110,145,255,60,157,217,0,0,0,45,123,172,49,217,97,57,107,0,164,261,99,97,20,56,0,175,173
2025-09-11 13:30:00+00:00,100,162,262,65,166,231,0,0,0,43,132,173,41,216,89,67,92,0,159,248,90,97,25,56,0,171,178
2025-09-11 13:45:00+00:00,102,151,253,66,162,228,0,0,0,56,147,161,14,217,88,61,109,0,170,258,90,91,21,49,0,160,161
2025-09-11 14:00:00+00:00,104,158,262,66,161,227,0,0,0,56,142,181,39,237,108,66,115,0,181,289,88,82,20,53,0,161,155
2025-09-11 14:15:00+00:00,92,153,245,77,160,237,0,0,0,56,138,178,40,234,105,70,117,0,187,292,83,83,22,45,0,150,150
2025-09-11 14:30:00+00:00,106,163,269,70,165,235,0,0,0,52,154,187,33,239,110,65,133,0,198,308,82,87,21,43,0,146,151
2025-09-11 14:45:00+00:00,87,146,233,64,158,222,0,0,0,42,135,168,33,210,98,61,111,0,172,270,85,90,24,43,0,152,157
2025-09-11 15:00:00+00:00,96,161,257,72,164,236,0,0,0,53,139,176,37,229,93,66,107,0,173,266,82,84,28,67,0,177,179
2025-09-11 15:15:00+00:00,103,159,262,63,163,226,0,0,0,48,152,173,21,221,92,66,137,0,203,295,80,85,28,51,0,159,164
2025-09-11 15:30:00+00:00,121,163,284,65,167,232,0,0,0,46,138,166,28,212,84,55,113,0,168,252,101,95,32,47,0,180,174
2025-09-11 15:45:00+00:00,113,155,268,64,167,231,0,0,0,33,125,171,46,204,80,69,105,0,174,254,85,73,23,57,0,165,153
2025-09-11 16:00:00+00:00,121,162,283,64,168,232,0,0,0,42,151,158,7,200,93,58,116,0,174,267,83,71,21,38,0,142,130
2025-09-11 16:15:00+00:00,116,151,267,45,164,209,0,0,0,39,114,141,27,180,74,53,93,0,146,220,72,76,16,64,0,152,156
2025-09-11 16:30:00+00:00,101,155,256,58,148,206,0,0,0,30,115,131,16,161,63,46,79,0,125,188,68,63,25,55,0,148,143
2025-09-11 16:45:00+00:00,97,147,244,41,143,184,0,0,0,29,109,140,31,169,60,39,77,0,116,176,60,56,8,36,0,104,100
2025-09-11 17:00:00+00:00,101,138,239,44,134,178,0,0,0,37,111,145,34,182,82,41,74,0,115,197,59,46,14,50,0,123,110
2025-09-11 17:15:00+00:00,100,117,217,34,97,131,0,0,0,20,89,113,24,133,57,34,60,0,94,151,60,92,20,32,0,112,144
2025-09-11 17:30:00+00:00,87,98,185,39,74,113,0,0,0,26,84,121,37,147,61,46,55,0,101,162,54,40,21,38,0,113,99
2025-09-11 17:45:00+00:00,82,100,182,44,74,118,0,0,0,30,68,83,15,113,41,30,45,0,75,116,40,33,11,26,0,77,70
2025-09-11 18:00:00+00:00,77,94,171,27,76,103,0,0,0,26,78,104,26,130,48,28,55,0,83,131,44,29,10,26,0,80,65
2025-09-11 18:15:00+00:00,77,95,172,37,75,112,0,0,0,30,88,102,14,132,60,32,54,0,86,146,43,32,12,21,0,76,65
2025-09-11 18:30:00+00:00,82,94,176,39,82,121,0,0,0,18,56,77,21,95,35,29,33,0,62,97,38,26,5,29,0,72,60
2025-09-11 18:45:00+00:00,63,71,134,25,56,81,0,0,0,14,58,74,16,88,37,19,37,0,56,93,59,42,11,37,0,107,90
2025-09-11 19:00:00+00:00,60,76,136,28,52,80,0,0,0,19,52,72,20,91,42,30,32,0,62,104,39,34,5,27,0,71,66
2025-09-11 19:15:00+00:00,73,88,161,54,69,123,0,0,0,22,56,72,16,94,25,27,34,0,61,86,34,27,8,22,0,64,57
2025-09-11 19:30:00+00:00,44,59,103,18,45,63,0,0,0,16,53,66,13,82,32,19,29,0,48,80,36,24,8,27,0,71,59
2025-09-11 19:45:00+00:00,58,61,119,23,45,68,0,0,0,20,50,57,7,77,26,21,26,0,47,73,40,32,12,25,0,77,69
2025-09-11 20:00:00+00:00,53,61,114,22,44,66,0,0,0,17,69,92,23,109,40,32,45,0,77,117,30,20,8,21,0,59,49
2025-09-11 20:15:00+00:00,47,59,106,18,42,60,0,0,0,11,41,55,14,66,20,21,21,0,42,62,18,16,4,13,0,35,33
2025-09-11 20:30:00+00:00,28,32,60,6,26,32,0,0,0,9,27,39,12,48,13,18,13,0,31,44,18,12,4,13,0,35,29
2025-09-11 20:45:00+00:00,23,25,48,8,19,27,0,0,0,8,32,37,5,45,14,14,16,0,30,44,12,10,3,8,0,23,21
2025-09-11 21:00:00+00:00,26,28,54,7,33,40,0,0,0,3,29,35,6,38,15,15,15,0,30,45,20,15,3,7,0,30,25
2025-09-11 21:15:00+00:00,24,23,47,7,16,23,0,0,0,10,30,27,0,37,9,8,16,0,24,33,11,10,0,7,0,18,17
2025-09-11 21:30:00+00:00,8,10,18,2,10,12,0,0,0,7,23,32,9,39,12,11,12,0,23,35,9,6,0,8,0,17,14
2025-09-11 21:45:00+00:00,24,25,49,7,19,26,0,0,0,2,10,17,7,19,6,8,7,0,15,21,5,3,0,4,0,9,7
2025-09-11 22:00:00+00:00,13,12,25,3,9,12,0,0,0,4,11,10,0,14,1,7,6,0,13,14,10,6,4,4,0,18,14
2025-09-11 22:15:00+00:00,12,13,25,1,12,13,0,0,0,4,8,13,5,17,6,4,3,0,7,13,3,3,0,1,0,4,4
2025-09-11 22:30:00+00:00,6,6,12,0,6,6,0,0,0,1,3,7,4,8,1,5,5,0,10,11,4,4,0,1,0,5,5
2025-09-11 22:45:00+00:00,8,10,18,2,8,10,0,0,0,1,3,6,3,7,3,2,3,0,5,8,1,1,0,3,0,4,4
2025-09-11 23:00:00+00:00,3,2,5,1,1,2,0,0,0,2,6,4,0,6,2,1,1,0,2,4,1,0,1,2,0,4,3
2025-09-11 23:15:00+00:00,5,6,11,0,6,6,0,0,0,1,5,12,7,13,5,5,2,0,7,12,1,2,1,1,0,3,4
2025-09-11 23:30:00+00:00,5,5,10,0,5,5,0,0,0,0,3,6,3,6,2,3,2,0,5,7,3,3,0,0,0,3,3
2025-09-11 23:45:00+00:00,11,12,23,2,9,11,0,0,0,0,2,2,0,2,1,0,2,0,2,3,1,1,0,0,0,1,1
2025-09-12 00:00:00+00:00,5,3,8,1,1,2,0,0,0,2,9,9,0,11,4,4,3,0,7,11,6,4,0,3,0,9,7
2025-09-12 00:15:00+00:00,5,5,10,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,8,5
2025-09-12 00:30:00+00:00,5,4,9,2,2,4,0,0,0,0,4,3,0,3,4,0,1,0,1,5,2,1,0,1,0,3,2
2025-09-12 00:45:00+00:00,7,8,15,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2025-09-12 01:00:00+00:00,5,5,10,2,3,5,0,0,0,0,1,1,0,1,1,0,0,0,0,1,5,4,1,1,0,7,6
2025-09-12 01:15:00+00:00,4,5,9,1,4,5,0,0,0,0,3,3,0,3,1,1,2,0,3,4,0,1,1,1,0,2,3
2025-09-12 01:30:00+00:00,3,3,6,2,1,3,0,0,0,1,3,3,0,4,1,1,1,0,2,3,2,2,0,0,0,2,2
2025-09-12 01:45:00+00:00,3,6,9,0,6,6,0,0,0,0,1,2,1,2,2,0,1,0,1,3,2,1,1,0,0,3,2
2025-09-12 02:00:00+00:00,6,7,13,1,6,7,0,0,0,0,2,4,2,4,2,3,2,0,5,7,7,6,1,0,0,8,7
2025-09-12 02:15:00+00:00,16,17,33,5,12,17,0,0,0,1,5,5,0,6,2,2,3,0,5,7,4,4,1,0,0,5,5
2025-09-12 02:30:00+00:00,16,20,36,4,17,21,0,0,0,2,4,3,0,5,2,0,1,0,1,3,10,8,0,4,0,14,12
2025-09-12 02:45:00+00:00,24,26,50,7,21,28,0,0,0,1,1,4,3,5,3,1,0,0,1,4,9,13,1,1,0,11,15
2025-09-12 03:00:00+00:00,25,30,55,6,25,31,0,0,0,0,6,9,3,9,5,5,2,0,7,12,13,7,2,6,0,21,15
2025-09-12 03:15:00+00:00,52,64,116,19,51,70,0,0,0,3,11,13,2,16,8,4,2,0,6,14,10,8,2,9,0,21,19
2025-09-12 03:30:00+00:00,51,63,114,17,48,65,0,0,0,9,17,22,5,31,8,11,7,0,18,26,18,14,5,10,0,33,29
2025-09-12 03:45:00+00:00,70,102,172,14,92,106,0,0,0,8,24,28,4,36,16,7,9,0,16,32,38,29,4,13,0,55,46
2025-09-12 04:00:00+00:00,51,64,115,17,48,65,0,0,0,7,30,41,11,48,19,21,14,0,35,54,25,13,4,10,0,39,27
2025-09-12 04:15:00+00:00,64,98,162,33,77,110,0,0,0,4,27,40,13,44,15,26,16,0,42,57,26,17,3,10,0,39,30
2025-09-12 04:30:00+00:00,96,125,221,35,121,156,0,0,0,12,43,50,7,62,15,22,27,0,49,64,26,21,5,11,0,42,37
2025-09-12 04:45:00+00:00,102,158,260,36,162,198,0,0,0,18,66,73,7,91,35,19,41,0,60,95,44,37,3,17,0,64,57
2025-09-12 05:00:00+00:00,95,158,253,43,153,196,0,0,0,28,93,100,7,128,44,30,55,0,85,129,43,32,5,24,0,72,61
2025-09-12 05:15:00+00:00,121,162,283,48,170,218,0,0,0,37,89,100,11,137,39,44,71,0,115,154,50,40,11,28,0,89,79
2025-09-12 05:30:00+00:00,113,149,262,48,159,207,0,0,0,55,113,145,32,200,68,81,86,0,167,235,84,72,17,37,0,138,126
2025-09-12 05:45:00+00:00,134,161,295,45,171,216,0,0,0,63,103,137,34,200,55,65,80,0,145,200,82,78,21,33,0,136,132
2025-09-12 06:00:00+00:00,117,181,298,48,165,213,0,0,0,38,94,101,7,139,40,37,58,0,95,135,82,70,14,38,0,134,122
2025-09-12 06:15:00+00:00,103,142,245,43,144,187,0,0,0,30,79,107,28,137,53,47,54,0,101,154,65,60,19,25,0,109,104
2025-09-12 06:30:00+00:00,102,156,258,48,160,208,0,0,0,32,74,101,27,133,48,40,55,0,95,143,69,61,21,36,0,126,118
2025-09-12 06:45:00+00:00,99,147,246,54,154,208,0,0,0,46,105,126,21,172,60,42,65,0,107,167,85,80,21,32,0,138,133
2025-09-12 07:00:00+00:00,103,152,255,50,155,205,0,0,0,32,84,125,41,157,70,40,65,0,105,175,78,64,23,35,0,136,122
2025-09-12 07:15:00+00:00,103,152,255,47,155,202,0,0,0,34,98,127,29,161,63,37,59,0,96,159,72,59,10,29,0,111,98
2025-09-12 07:30:00+00:00,112,162,274,51,158,209,0,0,0,36,94,139,45,175,76,44,64,0,108,184,66,50,19,36,0,121,105
2025-09-12 07:45:00+00:00,102,145,247,55,189,244,0,0,0,34,98,127,29,161,68,43,65,0,108,176,87,72,13,38,0,138,123
2025-09-12 08:00:00+00:00,90,143,233,55,151,206,0,0,0,32,101,144,43,176,70,47,63,0,110,180,90,89,15,42,0,147,146
2025-09-12 08:15:00+00:00,101,150,251,65,153,218,0,0,0,38,95,131,36,169,77,46,74,0,120,197,69,63,21,47,0,137,131
2025-09-12 08:30:00+00:00,98,146,244,63,171,234,0,0,0,35,116,148,32,183,90,42,84,0,126,216,100,93,30,48,0,178,171
2025-09-12 08:45:00+00:00,121,151,272,57,154,211,0,0,0,35,107,162,55,197,80,56,87,0,143,223,82,75,25,47,0,154,147
2025-09-12 09:00:00+00:00,98,146,244,41,160,201,0,0,0,34,112,148,36,182,84,45,73,0,118,202,78,71,14,44,0,136,129
2025-09-12 09:15:00+00:00,95,155,250,53,166,219,0,0,0,32,104,146,42,178,86,48,63,0,111,197,91,80,15,54,0,160,149
2025-09-12 09:30:00+00:00,100,141,241,58,161,219,0,0,0,52,126,152,26,204,89,55,86,0,141,230,81,76,21,54,0,156,151
2025-09-12 09:45:00+00:00,111,146,257,64,159,223,0,0,0,38,122,166,44,204,87,52,107,0,159,246,84,86,17,48,0,149,151
2025-09-12 10:00:00+00:00,111,161,272,54,162,216,0,0,0,40,153,179,26,219,89,64,137,0,201,290,84,72,17,61,0,162,150
2025-09-12 10:15:00+00:00,117,144,261,65,150,215,0,0,0,55,149,174,25,229,79,78,138,0,216,295,80,77,23,53,0,156,153
2025-09-12 10:30:00+00:00,97,154,251,70,154,224,0,0,0,32,123,187,64,219,95,58,101,0,159,254,74,63,16,61,0,151,140
2025-09-12 10:45:00+00:00,119,164,283,71,168,239,0,0,0,43,114,157,43,200,90,55,83,0,138,228,83,77,24,58,0,165,159
2025-09-12 11:00:00+00:00,100,155,255,59,162,221,0,0,0,55,135,156,21,211,88,55,112,0,167,255,91,89,26,64,0,181,179
2025-09-12 11:15:00+00:00,97,132,229,76,159,235,0,0,0,46,134,157,23,203,81,65,125,0,190,271,90,96,26,45,0,161,167
2025-09-12 11:30:00+00:00,97,149,246,59,158,217,0,0,0,47,126,123,0,170,70,54,118,0,172,242,82,87,19,36,0,137,142
2025-09-12 11:45:00+00:00,95,160,255,52,171,223,0,0,0,46,129,162,33,208,94,64,121,0,185,279,95,97,18,49,0,162,164
2025-09-12 12:00:00+00:00,104,154,258,74,163,237,0,0,0,42,148,171,23,213,99,82,135,0,217,316,67,60,19,40,0,126,119
2025-09-12 12:15:00+00:00,104,147,251,50,157,207,0,0,0,53,151,167,16,220,100,64,127,0,191,291,74,67,13,66,0,153,146
2025-09-12 12:30:00+00:00,108,160,268,65,162,227,0,0,0,53,118,148,30,201,76,65,100,0,165,241,77,68,19,58,0,154,145
2025-09-12 12:45:00+00:00,91,132,223,60,155,215,0,0,0,37,121,157,36,194,83,60,110,0,170,253,72,56,17,48,0,137,121
2025-09-12 13:00:00+00:00,125,148,273,71,156,227,0,0,0,50,129,168,39,218,90,65,111,0,176,266,85,74,19,51,0,155,144
2025-09-12 13:15:00+00:00,111,152,263,66,158,224,0,0,0,45,134,171,37,216,107,61,107,0,168,275,82,73,22,50,0,154,145
2025-09-12 13:30:00+00:00,93,145,238,57,151,208,0,0,0,45,135,141,6,186,76,53,99,0,152,228,77,63,15,37,0,129,115
2025-09-12 13:45:00+00:00,106,153,259,45,159,204,0,0,0,46,126,156,30,202,93,65,92,0,157,250,82,74,23,45,0,150,142
2025-09-12 14:00:00+00:00,91,162,253,63,156,219,0,0,0,40,133,158,25,198,74,63,113,0,176,250,71,57,14,56,0,141,127
2025-09-12 14:15:00+00:00,95,157,252,59,163,222,0,0,0,58,138,185,47,243,98,72,126,0,198,296,87,84,20,53,0,160,157
2025-09-12 14:30:00+00:00,94,162,256,55,161,216,0,0,0,40,139,158,19,198,92,52,126,0,178,270,73,56,11,55,0,139,122
2025-09-12 14:45:00+00:00,111,169,280,50,161,211,0,0,0,37,121,154,33,191,81,52,99,0,151,232,78,80,15,56,0,149,151
2025-09-12 15:00:00+00:00,113,148,261,59,121,180,0,0,0,46,126,165,39,211,80,69,106,0,175,255,80,66,12,43,0,135,121
2025-09-12 15:15:00+00:00,127,155,282,48,144,192,0,0,0,43,125,166,41,209,85,67,116,0,183,268,69,64,24,56,0,149,144
2025-09-12 15:30:00+00:00,134,164,298,54,160,214,0,0,0,35,130,139,9,174,56,46,105,0,151,207,79,74,21,63,0,163,158
2025-09-12 15:45:00+00:00,118,242,360,58,159,217,0,0,0,29,118,154,36,183,83,51,85,0,136,219,61,51,14,57,0,132,122
2025-09-12 16:00:00+00:00,94,151,245,60,155,215,0,0,0,35,121,155,34,190,56,61,102,0,163,219,71,65,21,58,0,150,144
2025-09-12 16:15:00+00:00,95,160,255,50,154,204,0,0,0,36,114,145,31,181,74,50,85,0,135,209,76,70,15,52,0,143,137
2025-09-12 16:30:00+00:00,111,160,271,52,140,192,0,0,0,45,119,127,8,172,48,49,92,0,141,189,66,66,12,51,0,129,129
2025-09-12 16:45:00+00:00,101,153,254,68,144,212,0,0,0,35,123,148,25,183,72,50,76,0,126,198,72,60,20,43,0,135,123
2025-09-12 17:00:00+00:00,108,139,247,42,130,172,0,0,0,22,95,116,21,138,61,39,63,0,102,163,59,45,8,41,0,108,94
2025-09-12 17:15:00+00:00,93,125,218,39,104,143,0,0,0,28,84,115,31,143,53,39,59,0,98,151,60,46,19,42,0,121,107
2025-09-12 17:30:00+00:00,99,125,224,33,109,142,0,0,0,30,94,106,12,136,47,39,46,0,85,132,48,32,16,29,0,93,77
2025-09-12 17:45:00+00:00,84,105,189,48,73,121,0,0,0,22,82,104,22,126,48,37,57,0,94,142,50,41,7,37,0,94,85
2025-09-12 18:00:00+00:00,83,115,198,44,97,141,0,0,0,16,63,94,31,110,56,24,35,0,59,115,66,54,11,36,0,113,101
2025-09-12 18:15:00+00:00,70,100,170,27,89,116,0,0,0,15,55,90,35,105,48,32,32,0,64,112,52,40,10,44,0,106,94
2025-09-12 18:30:00+00:00,87,96,183,44,82,126,0,0,0,21,65,79,14,100,34,25,37,0,62,96,49,40,14,30,0,93,84
2025-09-12 18:45:00+00:00,77,86,163,36,70,106,0,0,0,19,72,81,9,100,37,27,46,0,73,110,43,36,9,26,0,78,71
2025-09-12 19:00:00+00:00,73,98,171,37,83,120,0,0,0,9,57,87,30,96,43,26,40,0,66,109,50,38,10,32,0,92,80
2025-09-12 19:15:00+00:00,69,80,149,29,64,93,0,0,0,16,42,71,29,87,32,32,21,0,53,85,38,30,5,16,0,59,51
2025-09-12 19:30:00+00:00,55,72,127,23,57,80,0,0,0,17,43,56,13,73,29,18,22,0,40,69,51,41,5,20,0,76,66
2025-09-12 19:45:00+00:00,56,65,121,19,49,68,0,0,0,15,47,63,16,78,30,25,21,0,46,76,37,32,3,16,0,56,51
2025-09-12 20:00:00+00:00,71,71,142,21,60,81,0,0,0,20,74,90,16,110,35,36,46,0,82,117,37,28,5,20,0,62,53
2025-09-12 20:15:00+00:00,60,67,127,22,52,74,0,0,0,18,60,90,30,108,39,27,37,0,64,103,30,22,5,16,0,51,43
2025-09-12 20:30:00+00:00,55,63,118,14,56,70,0,0,0,13,57,80,23,93,34,28,30,0,58,92,34,26,5,12,0,51,43
2025-09-12 20:45:00+00:00,50,57,107,8,52,60,0,0,0,11,42,42,0,53,17,14,26,0,40,57,37,26,8,17,0,62,51
2025-09-12 21:00:00+00:00,53,65,118,15,53,68,0,0,0,10,43,54,11,64,25,15,24,0,39,64,19,12,3,19,0,41,34
2025-09-12 21:15:00+00:00,36,43,79,13,33,46,0,0,0,6,40,48,8,54,22,20,28,0,48,70,26,22,3,14,0,43,39
2025-09-12 21:30:00+00:00,38,46,84,13,34,47,0,0,0,12,37,38,1,50,15,18,17,0,35,50,27,16,3,16,0,46,35
2025-09-12 21:45:00+00:00,34,38,72,12,29,41,0,0,0,11,41,48,7,59,16,19,19,0,38,54,14,17,1,6,0,21,24
2025-09-12 22:00:00+00:00,28,32,60,8,27,35,0,0,0,8,45,53,8,61,24,15,26,0,41,65,15,9,1,13,0,29,23
2025-09-12 22:15:00+00:00,37,41,78,17,32,49,0,0,0,10,39,35,0,45,13,15,17,0,32,45,18,16,2,8,0,28,26
2025-09-12 22:30:00+00:00,25,27,52,5,22,27,0,0,0,10,28,30,2,40,14,10,13,0,23,37,13,8,2,11,0,26,21
